jurisdiction,year,ipcc_code,price
Belgium,2020,2A3,26.8913090808434
Belgium,2020,2A4A,26.8913090808434
Belgium,2020,2B1,26.8913090808434
Belgium,2020,2B2,26.8913090808434
Belgium,2020,2B3,26.8913090808434
Belgium,2020,2B4,26.8913090808434
Belgium,2020,2B5,26.8913090808434
Belgium,2020,2B6,26.8913090808434
Belgium,2020,2B7,26.8913090808434
Belgium,2020,2B8F,26.8913090808434
Belgium,2020,2C1,26.8913090808434
Belgium,2020,2C2,26.8913090808434
Belgium,2020,2C3,26.8913090808434
Belgium,2020,2C4,26.8913090808434
Belgium,2020,2C5,26.8913090808434
Belgium,2020,2C6,26.8913090808434
Belgium,2020,2H1,null
Belgium,2021,1A1A1,null
Belgium,2021,1A1A2,null
Belgium,2021,1A1A3,null
Belgium,2021,1A1B,null
Belgium,2021,1A1C,56.3312481636401
Belgium,2021,1A2A,null
Belgium,2021,1A2B,null
Belgium,2021,1A2C,null
Belgium,2021,1A2D,null
Belgium,2021,1A2E,null
Belgium,2021,1A2F,null
Belgium,2021,1A2G,null
Belgium,2021,1A2H,null
Belgium,2021,1A2I,null
Belgium,2021,1A2J,null
Belgium,2021,1A2K,null
Belgium,2021,1A2L,null
Belgium,2021,1A2M,null
Belgium,2021,1A3A2,null
Belgium,2021,1C1A,56.3312481636401
Belgium,2021,1C2B,56.3312481636401
Belgium,2021,2A1,56.3312481636401
Belgium,2021,2A2,56.3312481636401
Belgium,2021,2A3,56.3312481636401
Belgium,2021,2A4A,56.3312481636401
Belgium,2021,2B1,56.3312481636401
Belgium,2021,2B2,56.3312481636401
Belgium,2021,2B3,56.3312481636401
Belgium,2021,2B4,56.3312481636401
Belgium,2021,2B5,56.3312481636401
Belgium,2021,2B6,56.3312481636401
Belgium,2021,2B7,56.3312481636401
Belgium,2021,2B8F,56.3312481636401
Belgium,2021,2C1,56.3312481636401
Belgium,2021,2C2,56.3312481636401
Belgium,2021,2C3,56.3312481636401
Belgium,2021,2C4,56.3312481636401
Belgium,2021,2C5,56.3312481636401
Belgium,2021,2C6,56.3312481636401
Belgium,2021,2H1,null
Belgium,2022,1A1A1,null
Belgium,2022,1A1A2,null
Belgium,2022,1A1A3,null
Belgium,2022,1A1B,null
Belgium,2022,1A1C,null
Belgium,2022,1A2A,null
Belgium,2022,1A2B,null
Belgium,2022,1A2C,null
Belgium,2022,1A2D,null
Belgium,2022,1A2E,null
Belgium,2022,1A2F,null
Belgium,2022,1A2G,null
Belgium,2022,1A2H,null
Belgium,2022,1A2I,null
Belgium,2022,1A2J,null
Belgium,2022,1A2K,null
Belgium,2022,1A2L,null
Belgium,2022,1A2M,null
Belgium,2022,1A3A2,null
Belgium,2022,1C1A,null
Belgium,2022,1C2B,null
Belgium,2022,2A1,null
Belgium,2022,2A2,null
Belgium,2022,2A3,null
Belgium,2022,2A4A,null
Belgium,2022,2B1,null
Belgium,2022,2B2,null
Belgium,2022,2B3,null
Belgium,2022,2B4,null
Belgium,2022,2B5,null
Belgium,2022,2B6,null
Belgium,2022,2B7,null
Belgium,2022,2B8F,null
Belgium,2022,2C1,null
Belgium,2022,2C2,null
Belgium,2022,2C3,null
Belgium,2022,2C4,null
Belgium,2022,2C5,null
Belgium,2022,2C6,null
Belgium,2022,2H1,null
Bulgaria,1989,1A1A1,null
Bulgaria,1989,1A1A2,null
Bulgaria,1989,1A1A3,null
Bulgaria,1989,1A1B,null
Bulgaria,1989,1A1C,null
Bulgaria,1989,1A2A,null
Bulgaria,1989,1A2B,null
Bulgaria,1989,1A2C,null
Bulgaria,1989,1A2D,null
Bulgaria,1989,1A2E,null
Bulgaria,1989,1A2F,null
Bulgaria,1989,1A2G,null
Bulgaria,1989,1A2H,null
Bulgaria,1989,1A2I,null
Bulgaria,1989,1A2J,null
Bulgaria,1989,1A2K,null
Bulgaria,1989,1A2L,null
Bulgaria,1989,1A2M,null
Bulgaria,1989,1A3A2,null
Bulgaria,1989,1C1A,null
Bulgaria,1989,1C2B,null
Bulgaria,1989,2A1,null
Bulgaria,1989,2A2,null
Bulgaria,1989,2A3,null
Bulgaria,1989,2A4A,null
Bulgaria,1989,2B1,null
Bulgaria,1989,2B2,null
Bulgaria,1989,2B3,null
Bulgaria,1989,2B4,null
Bulgaria,1989,2B5,null
Bulgaria,1989,2B6,null
Bulgaria,1989,2B7,null
Bulgaria,1989,2B8F,null
Bulgaria,1989,2C1,null
Bulgaria,1989,2C2,null
Bulgaria,1989,2C3,null
Bulgaria,1989,2C4,null
Bulgaria,1989,2C5,null
Bulgaria,1989,2C6,null
Bulgaria,1989,2H1,null
Bulgaria,1990,1A1A1,null
Bulgaria,1990,1A1A2,null
Bulgaria,1990,1A1A3,null
Bulgaria,1990,1A1B,null
Bulgaria,1990,1A1C,null
Bulgaria,1990,1A2A,null
Bulgaria,1990,1A2B,null
Bulgaria,1990,1A2C,null
Bulgaria,1990,1A2D,null
Bulgaria,1990,1A2E,null
Bulgaria,1990,1A2F,null
Bulgaria,1990,1A2G,null
Bulgaria,1990,1A2H,null
Bulgaria,1990,1A2I,null
Bulgaria,1990,1A2J,null
Bulgaria,1990,1A2K,null
Bulgaria,1990,1A2L,null
Bulgaria,1990,1A2M,null
Bulgaria,1990,1A3A2,null
Bulgaria,1990,1C1A,null
Bulgaria,1990,1C2B,null
Bulgaria,1990,2A1,null
Bulgaria,1990,2A2,null
Bulgaria,1990,2A3,null
Bulgaria,1990,2A4A,null
Bulgaria,1990,2B1,null
Bulgaria,1990,2B2,null
Bulgaria,1990,2B3,null
Bulgaria,1990,2B4,null
Bulgaria,1990,2B5,null
Bulgaria,1990,2B6,null
Bulgaria,1990,2B7,null
Bulgaria,1990,2B8F,null
Bulgaria,1990,2C1,null
Bulgaria,1990,2C2,null
Bulgaria,1990,2C3,null
Bulgaria,1990,2C4,null
Bulgaria,1990,2C5,null
Bulgaria,1990,2C6,null
Bulgaria,1990,2H1,null
Bulgaria,1991,1A1A1,null
Bulgaria,1991,1A1A2,null
Bulgaria,1991,1A1A3,null
Bulgaria,1991,1A1B,null
Bulgaria,1991,1A1C,null
Bulgaria,1991,1A2A,null
Bulgaria,1991,1A2B,null
Bulgaria,1991,1A2C,null
Bulgaria,1991,1A2D,null
Bulgaria,1991,1A2E,null
Bulgaria,1991,1A2F,null
Bulgaria,1991,1A2G,null
Bulgaria,1991,1A2H,null
Bulgaria,1991,1A2I,null
Bulgaria,1991,1A2J,null
Bulgaria,1991,1A2K,null
Bulgaria,1991,1A2L,null
Bulgaria,1991,1A2M,null
Bulgaria,1991,1A3A2,null
Bulgaria,1991,1C1A,null
Bulgaria,1991,1C2B,null
Bulgaria,1991,2A1,null
Bulgaria,1991,2A2,null
Bulgaria,1991,2A3,null
Bulgaria,1991,2A4A,null
Bulgaria,1991,2B1,null
Bulgaria,1991,2B2,null
Bulgaria,1991,2B3,null
Bulgaria,1991,2B4,null
Bulgaria,1991,2B5,null
Bulgaria,1991,2B6,null
Bulgaria,1991,2B7,null
Bulgaria,1991,2B8F,null
Bulgaria,1991,2C1,null
Bulgaria,1991,2C2,null
Bulgaria,1991,2C3,null
Bulgaria,1991,2C4,null
Bulgaria,1991,2C5,null
Bulgaria,1991,2C6,null
Bulgaria,1991,2H1,null
Bulgaria,1992,1A1A1,null
Bulgaria,1992,1A1A2,null
Bulgaria,1992,1A1A3,null
Bulgaria,1992,1A1B,null
Bulgaria,1992,1A1C,null
Bulgaria,1992,1A2A,null
Bulgaria,1992,1A2B,null
Bulgaria,1992,1A2C,null
Bulgaria,1992,1A2D,null
Bulgaria,1992,1A2E,null
Bulgaria,1992,1A2F,null
Bulgaria,1992,1A2G,null
Bulgaria,1992,1A2H,null
Bulgaria,1992,1A2I,null
Bulgaria,1992,1A2J,null
Bulgaria,1992,1A2K,null
Bulgaria,1992,1A2L,null
Bulgaria,1992,1A2M,null
Bulgaria,1992,1A3A2,null
Bulgaria,1992,1C1A,null
Bulgaria,1992,1C2B,null
Bulgaria,1992,2A1,null
Bulgaria,1992,2A2,null
Bulgaria,1992,2A3,null
Bulgaria,1992,2A4A,null
Bulgaria,1992,2B1,null
Bulgaria,1992,2B2,null
Bulgaria,1992,2B3,null
Bulgaria,1992,2B4,null
Bulgaria,1992,2B5,null
Bulgaria,1992,2B6,null
Bulgaria,1992,2B7,null
Bulgaria,1992,2B8F,null
Bulgaria,1992,2C1,null
Bulgaria,1992,2C2,null
Bulgaria,1992,2C3,null
Bulgaria,1992,2C4,null
Bulgaria,1992,2C5,null
Bulgaria,1992,2C6,null
Bulgaria,1992,2H1,null
Bulgaria,1993,1A1A1,null
Bulgaria,1993,1A1A2,null
Bulgaria,1993,1A1A3,null
Bulgaria,1993,1A1B,null
Bulgaria,1993,1A1C,null
Bulgaria,1993,1A2A,null
Bulgaria,1993,1A2B,null
Bulgaria,1993,1A2C,null
Bulgaria,1993,1A2D,null
Bulgaria,1993,1A2E,null
Bulgaria,1993,1A2F,null
Bulgaria,1993,1A2G,null
Bulgaria,1993,1A2H,null
Bulgaria,1993,1A2I,null
Bulgaria,1993,1A2J,null
Bulgaria,1993,1A2K,null
Bulgaria,1993,1A2L,null
Bulgaria,1993,1A2M,null
Bulgaria,1993,1A3A2,null
Bulgaria,1993,1C1A,null
Bulgaria,1993,1C2B,null
Bulgaria,1993,2A1,null
Bulgaria,1993,2A2,null
Bulgaria,1993,2A3,null
Bulgaria,1993,2A4A,null
Bulgaria,1993,2B1,null
Bulgaria,1993,2B2,null
Bulgaria,1993,2B3,null
Bulgaria,1993,2B4,null
Bulgaria,1993,2B5,null
Bulgaria,1993,2B6,null
Bulgaria,1993,2B7,null
Bulgaria,1993,2B8F,null
Bulgaria,1993,2C1,null
Bulgaria,1993,2C2,null
Bulgaria,1993,2C3,null
Bulgaria,1993,2C4,null
Bulgaria,1993,2C5,null
Bulgaria,1993,2C6,null
Bulgaria,1993,2H1,null
Bulgaria,1994,1A1A1,null
Bulgaria,1994,1A1A2,null
Bulgaria,1994,1A1A3,null
Bulgaria,1994,1A1B,null
Bulgaria,1994,1A1C,null
Bulgaria,1994,1A2A,null
Bulgaria,1994,1A2B,null
Bulgaria,1994,1A2C,null
Bulgaria,1994,1A2D,null
Bulgaria,1994,1A2E,null
Bulgaria,1994,1A2F,null
Bulgaria,1994,1A2G,null
Bulgaria,1994,1A2H,null
Bulgaria,1994,1A2I,null
Bulgaria,1994,1A2J,null
Bulgaria,1994,1A2K,null
Bulgaria,1994,1A2L,null
Bulgaria,1994,1A2M,null
Bulgaria,1994,1A3A2,null
Bulgaria,1994,1C1A,null
Bulgaria,1994,1C2B,null
Bulgaria,1994,2A1,null
Bulgaria,1994,2A2,null
Bulgaria,1994,2A3,null
Bulgaria,1994,2A4A,null
Bulgaria,1994,2B1,null
Bulgaria,1994,2B2,null
Bulgaria,1994,2B3,null
Bulgaria,1994,2B4,null
Bulgaria,1994,2B5,null
Bulgaria,1994,2B6,null
Bulgaria,1994,2B7,null
Bulgaria,1994,2B8F,null
Bulgaria,1994,2C1,null
Bulgaria,1994,2C2,null
Bulgaria,1994,2C3,null
Bulgaria,1994,2C4,null
Bulgaria,1994,2C5,null
Bulgaria,1994,2C6,null
Bulgaria,1994,2H1,null
Bulgaria,1995,1A1A1,null
Bulgaria,1995,1A1A2,null
Bulgaria,1995,1A1A3,null
Bulgaria,1995,1A1B,null
Bulgaria,1995,1A1C,null
Bulgaria,1995,1A2A,null
Bulgaria,1995,1A2B,null
Bulgaria,1995,1A2C,null
Bulgaria,1995,1A2D,null
Bulgaria,1995,1A2E,null
Bulgaria,1995,1A2F,null
Bulgaria,1995,1A2G,null
Bulgaria,1995,1A2H,null
Bulgaria,1995,1A2I,null
Bulgaria,1995,1A2J,null
Bulgaria,1995,1A2K,null
Bulgaria,1995,1A2L,null
Bulgaria,1995,1A2M,null
Bulgaria,1995,1A3A2,null
Bulgaria,1995,1C1A,null
Bulgaria,1995,1C2B,null
Bulgaria,1995,2A1,null
Bulgaria,1995,2A2,null
Bulgaria,1995,2A3,null
Bulgaria,1995,2A4A,null
Bulgaria,1995,2B1,null
Bulgaria,1995,2B2,null
Bulgaria,1995,2B3,null
Bulgaria,1995,2B4,null
Bulgaria,1995,2B5,null
Bulgaria,1995,2B6,null
Bulgaria,1995,2B7,null
Bulgaria,1995,2B8F,null
Bulgaria,1995,2C1,null
Bulgaria,1995,2C2,null
Bulgaria,1995,2C3,null
Bulgaria,1995,2C4,null
Bulgaria,1995,2C5,null
Bulgaria,1995,2C6,null
Bulgaria,1995,2H1,null
Bulgaria,1996,1A1A1,null
Bulgaria,1996,1A1A2,null
Bulgaria,1996,1A1A3,null
Bulgaria,1996,1A1B,null
Bulgaria,1996,1A1C,null
Bulgaria,1996,1A2A,null
Bulgaria,1996,1A2B,null
Bulgaria,1996,1A2C,null
Bulgaria,1996,1A2D,null
Bulgaria,1996,1A2E,null
Bulgaria,1996,1A2F,null
Bulgaria,1996,1A2G,null
Bulgaria,1996,1A2H,null
Bulgaria,1996,1A2I,null
Bulgaria,1996,1A2J,null
Bulgaria,1996,1A2K,null
Bulgaria,1996,1A2L,null
Bulgaria,1996,1A2M,null
Bulgaria,1996,1A3A2,null
Bulgaria,1996,1C1A,null
Bulgaria,1996,1C2B,null
Bulgaria,1996,2A1,null
Bulgaria,1996,2A2,null
Bulgaria,1996,2A3,null
Bulgaria,1996,2A4A,null
Bulgaria,1996,2B1,null
Bulgaria,1996,2B2,null
Bulgaria,1996,2B3,null
Bulgaria,1996,2B4,null
Bulgaria,1996,2B5,null
Bulgaria,1996,2B6,null
Bulgaria,1996,2B7,null
Bulgaria,1996,2B8F,null
Bulgaria,1996,2C1,null
Bulgaria,1996,2C2,null
Bulgaria,1996,2C3,null
Bulgaria,1996,2C4,null
Bulgaria,1996,2C5,null
Bulgaria,1996,2C6,null
Bulgaria,1996,2H1,null
Bulgaria,1997,1A1A1,null
Bulgaria,1997,1A1A2,null
Bulgaria,1997,1A1A3,null
Bulgaria,1997,1A1B,null
Bulgaria,1997,1A1C,null
Bulgaria,1997,1A2A,null
Bulgaria,1997,1A2B,null
Bulgaria,1997,1A2C,null
Bulgaria,1997,1A2D,null
Bulgaria,1997,1A2E,null
Bulgaria,1997,1A2F,null
Bulgaria,1997,1A2G,null
Bulgaria,1997,1A2H,null
Bulgaria,1997,1A2I,null
Bulgaria,1997,1A2J,null
Bulgaria,1997,1A2K,null
Bulgaria,1997,1A2L,null
Bulgaria,1997,1A2M,null
Bulgaria,1997,1A3A2,null
Bulgaria,1997,1C1A,null
Bulgaria,1997,1C2B,null
Bulgaria,1997,2A1,null
Bulgaria,1997,2A2,null
Bulgaria,1997,2A3,null
Bulgaria,1997,2A4A,null
Bulgaria,1997,2B1,null
Bulgaria,1997,2B2,null
Bulgaria,1997,2B3,null
Bulgaria,1997,2B4,null
Bulgaria,1997,2B5,null
Bulgaria,1997,2B6,null
Bulgaria,1997,2B7,null
Bulgaria,1997,2B8F,null
Bulgaria,1997,2C1,null
Bulgaria,1997,2C2,null
Bulgaria,1997,2C3,null
Bulgaria,1997,2C4,null
Bulgaria,1997,2C5,null
Bulgaria,1997,2C6,null
Bulgaria,1997,2H1,null
Bulgaria,1998,1A1A1,null
Bulgaria,1998,1A1A2,null
Bulgaria,1998,1A1A3,null
Bulgaria,1998,1A1B,null
Bulgaria,1998,1A1C,null
Bulgaria,1998,1A2A,null
Bulgaria,1998,1A2B,null
Bulgaria,1998,1A2C,null
Bulgaria,1998,1A2D,null
Bulgaria,1998,1A2E,null
Bulgaria,1998,1A2F,null
Bulgaria,1998,1A2G,null
Bulgaria,1998,1A2H,null
Bulgaria,1998,1A2I,null
Bulgaria,1998,1A2J,null
Bulgaria,1998,1A2K,null
Bulgaria,1998,1A2L,null
Bulgaria,1998,1A2M,null
Bulgaria,1998,1A3A2,null
Bulgaria,1998,1C1A,null
Bulgaria,1998,1C2B,null
Bulgaria,1998,2A1,null
Bulgaria,1998,2A2,null
Bulgaria,1998,2A3,null
Bulgaria,1998,2A4A,null
Bulgaria,1998,2B1,null
Bulgaria,1998,2B2,null
Bulgaria,1998,2B3,null
Bulgaria,1998,2B4,null
Bulgaria,1998,2B5,null
Bulgaria,1998,2B6,null
Bulgaria,1998,2B7,null
Bulgaria,1998,2B8F,null
Bulgaria,1998,2C1,null
Bulgaria,1998,2C2,null
Bulgaria,1998,2C3,null
Bulgaria,1998,2C4,null
Bulgaria,1998,2C5,null
Bulgaria,1998,2C6,null
Bulgaria,1998,2H1,null
Bulgaria,1999,1A1A1,null
Bulgaria,1999,1A1A2,null
Bulgaria,1999,1A1A3,null
Bulgaria,1999,1A1B,null
Bulgaria,1999,1A1C,null
Bulgaria,1999,1A2A,null
Bulgaria,1999,1A2B,null
Bulgaria,1999,1A2C,null
Bulgaria,1999,1A2D,null
Bulgaria,1999,1A2E,null
Bulgaria,1999,1A2F,null
Bulgaria,1999,1A2G,null
Bulgaria,1999,1A2H,null
Bulgaria,1999,1A2I,null
Bulgaria,1999,1A2J,null
Bulgaria,1999,1A2K,null
Bulgaria,1999,1A2L,null
Bulgaria,1999,1A2M,null
Bulgaria,1999,1A3A2,null
Bulgaria,1999,1C1A,null
Bulgaria,1999,1C2B,null
Bulgaria,1999,2A1,null
Bulgaria,1999,2A2,null
Bulgaria,1999,2A3,null
Bulgaria,1999,2A4A,null
Bulgaria,1999,2B1,null
Bulgaria,1999,2B2,null
Bulgaria,1999,2B3,null
Bulgaria,1999,2B4,null
Bulgaria,1999,2B5,null
Bulgaria,1999,2B6,null
Bulgaria,1999,2B7,null
Bulgaria,1999,2B8F,null
Bulgaria,1999,2C1,null
Bulgaria,1999,2C2,null
Bulgaria,1999,2C3,null
Bulgaria,1999,2C4,null
Bulgaria,1999,2C5,null
Bulgaria,1999,2C6,null
Bulgaria,1999,2H1,null
Bulgaria,2000,1A1A1,null
Bulgaria,2000,1A1A2,null
Bulgaria,2000,1A1A3,null
Bulgaria,2000,1A1B,null
Bulgaria,2000,1A1C,null
Bulgaria,2000,1A2A,null
Bulgaria,2000,1A2B,null
Bulgaria,2000,1A2C,null
Bulgaria,2000,1A2D,null
Bulgaria,2000,1A2E,null
Bulgaria,2000,1A2F,null
Bulgaria,2000,1A2G,null
Bulgaria,2000,1A2H,null
Bulgaria,2000,1A2I,null
Bulgaria,2000,1A2J,null
Bulgaria,2000,1A2K,null
Bulgaria,2000,1A2L,null
Bulgaria,2000,1A2M,null
Bulgaria,2000,1A3A2,null
Bulgaria,2000,1C1A,null
Bulgaria,2000,1C2B,null
Bulgaria,2000,2A1,null
Bulgaria,2000,2A2,null
Bulgaria,2000,2A3,null
Bulgaria,2000,2A4A,null
Bulgaria,2000,2B1,null
Bulgaria,2000,2B2,null
Bulgaria,2000,2B3,null
Bulgaria,2000,2B4,null
Bulgaria,2000,2B5,null
Bulgaria,2000,2B6,null
Bulgaria,2000,2B7,null
Bulgaria,2000,2B8F,null
Bulgaria,2000,2C1,null
Bulgaria,2000,2C2,null
Bulgaria,2000,2C3,null
Bulgaria,2000,2C4,null
Bulgaria,2000,2C5,null
Bulgaria,2000,2C6,null
Bulgaria,2000,2H1,null
Bulgaria,2001,1A1A1,null
Bulgaria,2001,1A1A2,null
Bulgaria,2001,1A1A3,null
Bulgaria,2001,1A1B,null
Bulgaria,2001,1A1C,null
Bulgaria,2001,1A2A,null
Bulgaria,2001,1A2B,null
Bulgaria,2001,1A2C,null
Bulgaria,2001,1A2D,null
Bulgaria,2001,1A2E,null
Bulgaria,2001,1A2F,null
Bulgaria,2001,1A2G,null
Bulgaria,2001,1A2H,null
Bulgaria,2001,1A2I,null
Bulgaria,2001,1A2J,null
Bulgaria,2001,1A2K,null
Bulgaria,2001,1A2L,null
Bulgaria,2001,1A2M,null
Bulgaria,2001,1A3A2,null
Bulgaria,2001,1C1A,null
Bulgaria,2001,1C2B,null
Bulgaria,2001,2A1,null
Bulgaria,2001,2A2,null
Bulgaria,2001,2A3,null
Bulgaria,2001,2A4A,null
Bulgaria,2001,2B1,null
Bulgaria,2001,2B2,null
Bulgaria,2001,2B3,null
Bulgaria,2001,2B4,null
Bulgaria,2001,2B5,null
Bulgaria,2001,2B6,null
Bulgaria,2001,2B7,null
Bulgaria,2001,2B8F,null
Bulgaria,2001,2C1,null
Bulgaria,2001,2C2,null
Bulgaria,2001,2C3,null
Bulgaria,2001,2C4,null
Bulgaria,2001,2C5,null
Bulgaria,2001,2C6,null
Bulgaria,2001,2H1,null
Bulgaria,2002,1A1A1,null
Bulgaria,2002,1A1A2,null
Bulgaria,2002,1A1A3,null
Bulgaria,2002,1A1B,null
Bulgaria,2002,1A1C,null
Bulgaria,2002,1A2A,null
Bulgaria,2002,1A2B,null
Bulgaria,2002,1A2C,null
Bulgaria,2002,1A2D,null
Bulgaria,2002,1A2E,null
Bulgaria,2002,1A2F,null
Bulgaria,2002,1A2G,null
Bulgaria,2002,1A2H,null
Bulgaria,2002,1A2I,null
Bulgaria,2002,1A2J,null
Bulgaria,2002,1A2K,null
Bulgaria,2002,1A2L,null
Bulgaria,2002,1A2M,null
Bulgaria,2002,1A3A2,null
Bulgaria,2002,1C1A,null
Bulgaria,2002,1C2B,null
Bulgaria,2002,2A1,null
Bulgaria,2002,2A2,null
Bulgaria,2002,2A3,null
Bulgaria,2002,2A4A,null
Bulgaria,2002,2B1,null
Bulgaria,2002,2B2,null
Bulgaria,2002,2B3,null
Bulgaria,2002,2B4,null
Bulgaria,2002,2B5,null
Bulgaria,2002,2B6,null
Bulgaria,2002,2B7,null
Bulgaria,2002,2B8F,null
Bulgaria,2002,2C1,null
Bulgaria,2002,2C2,null
Bulgaria,2002,2C3,null
Bulgaria,2002,2C4,null
Bulgaria,2002,2C5,null
Bulgaria,2002,2C6,null
Bulgaria,2002,2H1,null
Bulgaria,2003,1A1A1,null
Bulgaria,2003,1A1A2,null
Bulgaria,2003,1A1A3,null
Bulgaria,2003,1A1B,null
Bulgaria,2003,1A1C,null
Bulgaria,2003,1A2A,null
Bulgaria,2003,1A2B,null
Bulgaria,2003,1A2C,null
Bulgaria,2003,1A2D,null
Bulgaria,2003,1A2E,null
Bulgaria,2003,1A2F,null
Bulgaria,2003,1A2G,null
Bulgaria,2003,1A2H,null
Bulgaria,2003,1A2I,null
Bulgaria,2003,1A2J,null
Bulgaria,2003,1A2K,null
Bulgaria,2003,1A2L,null
Bulgaria,2003,1A2M,null
Bulgaria,2003,1A3A2,null
Bulgaria,2003,1C1A,null
Bulgaria,2003,1C2B,null
Bulgaria,2003,2A1,null
Bulgaria,2003,2A2,null
Bulgaria,2003,2A3,null
Bulgaria,2003,2A4A,null
Bulgaria,2003,2B1,null
Bulgaria,2003,2B2,null
Bulgaria,2003,2B3,null
Bulgaria,2003,2B4,null
Bulgaria,2003,2B5,null
Bulgaria,2003,2B6,null
Bulgaria,2003,2B7,null
Bulgaria,2003,2B8F,null
Bulgaria,2003,2C1,null
Bulgaria,2003,2C2,null
Bulgaria,2003,2C3,null
Bulgaria,2003,2C4,null
Bulgaria,2003,2C5,null
Bulgaria,2003,2C6,null
Bulgaria,2003,2H1,null
Bulgaria,2004,1A1A1,null
Bulgaria,2004,1A1A2,null
Bulgaria,2004,1A1A3,null
Bulgaria,2004,1A1B,null
Bulgaria,2004,1A1C,null
Bulgaria,2004,1A2A,null
Bulgaria,2004,1A2B,null
Bulgaria,2004,1A2C,null
Bulgaria,2004,1A2D,null
Bulgaria,2004,1A2E,null
Bulgaria,2004,1A2F,null
Bulgaria,2004,1A2G,null
Bulgaria,2004,1A2H,null
Bulgaria,2004,1A2I,null
Bulgaria,2004,1A2J,null
Bulgaria,2004,1A2K,null
Bulgaria,2004,1A2L,null
Bulgaria,2004,1A2M,null
Bulgaria,2004,1A3A2,null
Bulgaria,2004,1C1A,null
Bulgaria,2004,1C2B,null
Bulgaria,2004,2A1,null
Bulgaria,2004,2A2,null
Bulgaria,2004,2A3,null
Bulgaria,2004,2A4A,null
Bulgaria,2004,2B1,null
Bulgaria,2004,2B2,null
Bulgaria,2004,2B3,null
Bulgaria,2004,2B4,null
Bulgaria,2004,2B5,null
Bulgaria,2004,2B6,null
Bulgaria,2004,2B7,null
Bulgaria,2004,2B8F,null
Bulgaria,2004,2C1,null
Bulgaria,2004,2C2,null
Bulgaria,2004,2C3,null
Bulgaria,2004,2C4,null
Bulgaria,2004,2C5,null
Bulgaria,2004,2C6,null
Bulgaria,2004,2H1,null
Bulgaria,2005,1A1A1,null
Bulgaria,2005,1A1A2,null
Bulgaria,2005,1A1A3,null
Bulgaria,2005,1A1B,null
Bulgaria,2005,1A1C,null
Bulgaria,2005,1A2A,null
Bulgaria,2005,1A2B,null
Bulgaria,2005,1A2C,null
Bulgaria,2005,1A2D,null
Bulgaria,2005,1A2E,null
Bulgaria,2005,1A2F,null
Bulgaria,2005,1A2G,null
Bulgaria,2005,1A2H,null
Bulgaria,2005,1A2I,null
Bulgaria,2005,1A2J,null
Bulgaria,2005,1A2K,null
Bulgaria,2005,1A2L,null
Bulgaria,2005,1A2M,null
Bulgaria,2005,1A3A2,null
Bulgaria,2005,1C1A,null
Bulgaria,2005,1C2B,null
Bulgaria,2005,2A1,null
Bulgaria,2005,2A2,null
Bulgaria,2005,2A3,null
Bulgaria,2005,2A4A,null
Bulgaria,2005,2B1,null
Bulgaria,2005,2B2,null
Bulgaria,2005,2B3,null
Bulgaria,2005,2B4,null
Bulgaria,2005,2B5,null
Bulgaria,2005,2B6,null
Bulgaria,2005,2B7,null
Bulgaria,2005,2B8F,null
Bulgaria,2005,2C1,null
Bulgaria,2005,2C2,null
Bulgaria,2005,2C3,null
Bulgaria,2005,2C4,null
Bulgaria,2005,2C5,null
Bulgaria,2005,2C6,null
Bulgaria,2005,2H1,null
Bulgaria,2006,1A1A1,null
Bulgaria,2006,1A1A2,null
Bulgaria,2006,1A1A3,null
Bulgaria,2006,1A1B,null
Bulgaria,2006,1A1C,null
Bulgaria,2006,1A2A,null
Bulgaria,2006,1A2B,null
Bulgaria,2006,1A2C,null
Bulgaria,2006,1A2D,null
Bulgaria,2006,1A2E,null
Bulgaria,2006,1A2F,null
Bulgaria,2006,1A2G,null
Bulgaria,2006,1A2H,null
Bulgaria,2006,1A2I,null
Bulgaria,2006,1A2J,null
Bulgaria,2006,1A2K,null
Bulgaria,2006,1A2L,null
Bulgaria,2006,1A2M,null
Bulgaria,2006,1A3A2,null
Bulgaria,2006,1C1A,null
Bulgaria,2006,1C2B,null
Bulgaria,2006,2A1,null
Bulgaria,2006,2A2,null
Bulgaria,2006,2A3,null
Bulgaria,2006,2A4A,null
Bulgaria,2006,2B1,null
Bulgaria,2006,2B2,null
Bulgaria,2006,2B3,null
Bulgaria,2006,2B4,null
Bulgaria,2006,2B5,null
Bulgaria,2006,2B6,null
Bulgaria,2006,2B7,null
Bulgaria,2006,2B8F,null
Bulgaria,2006,2C1,null
Bulgaria,2006,2C2,null
Bulgaria,2006,2C3,null
Bulgaria,2006,2C4,null
Bulgaria,2006,2C5,null
Bulgaria,2006,2C6,null
Bulgaria,2006,2H1,null
Bulgaria,2007,1A1A1,1.28125498421368
Bulgaria,2007,1A1A2,1.28125498421368
Bulgaria,2007,1A1A3,1.28125498421368
Bulgaria,2007,1A1B,1.28125498421368
Bulgaria,2007,1A1C,1.28125498421368
Bulgaria,2007,1A2A,1.28125498421368
Bulgaria,2007,1A2B,1.28125498421368
Bulgaria,2007,1A2C,1.28125498421368
Bulgaria,2007,1A2D,1.28125498421368
Bulgaria,2007,1A2E,1.28125498421368
Bulgaria,2007,1A2F,1.28125498421368
Bulgaria,2007,1A2G,1.28125498421368
Bulgaria,2007,1A2H,1.28125498421368
Bulgaria,2007,1A2I,1.28125498421368
